TimeSteps,Reward Found %,Avg Steps,Avg Tiles,Avg Tiles Per Step,Avg Steps to Reward,Avg Score
2400000,7.00,1906.32,396.83,0.9756,24.00,-1863.1370
2450000,8.00,1885.85,395.21,1.0980,21.12,-1842.3290
2500000,14.00,1771.14,721.06,1.5119,70.43,-1692.0340
2550000,7.00,1908.16,436.14,0.7019,50.29,-1861.0460
2600000,15.00,1748.49,684.97,1.6406,51.27,-1672.4930
2650000,7.00,1905.54,289.93,0.9989,12.86,-1873.0470
2700000,10.00,1845.17,384.20,1.3501,19.70,-1801.7500
2750000,11.00,1828.93,748.18,1.4015,56.45,-1748.6120
2800000,14.00,1768.17,734.10,1.6817,49.21,-1687.7600
2850000,14.00,1767.14,576.29,1.6573,41.86,-1702.5110
2900000,5.00,1946.81,395.31,0.7478,24.20,-1904.7790
2950000,7.00,1906.00,257.91,0.8547,19.43,-1876.7090
3000000,8.00,1885.90,313.42,1.0173,21.75,-1850.5580
3050000,21.00,1631.04,729.28,2.0819,62.48,-1547.6120
3100000,9.00,1865.32,256.39,1.0762,18.22,-1835.1810
3150000,14.00,1770.96,742.36,1.5236,69.14,-1689.7240
3200000,14.00,1767.27,586.47,1.6389,42.79,-1701.6230
3250000,29.00,1505.97,833.14,2.0726,178.93,-1408.1560
3300000,15.00,1748.66,728.33,1.8015,52.40,-1668.3270
3350000,12.00,1812.74,747.28,1.2106,87.50,-1732.0120
